_id,DATE,INSTITUTION,FULL_FARE,STUDENT,TEACHER,SIXTY_YEARS_OLD,TICKET,CHILD,PERSONNEL,FREE
326,2021-01-28T00:00:00,NOSTALJİK TRAMVAY,17,11,0,0,0,0,0,0
327,2021-01-28T00:00:00,İzban,82697,21327,631,2090,335,0,3432,7456
328,2021-01-28T00:00:00,Metro,90093,23473,659,3130,453,0,4304,7236
329,2021-01-28T00:00:00,İzdeniz Maskematik,58,6,0,5,0,0,0,0
330,2021-01-28T00:00:00,Metro Maskematik,355,33,4,8,0,0,0,0
331,2021-01-28T00:00:00,Izulas,55171,14374,247,2080,17,0,3429,7451
332,2021-01-28T00:00:00,BİSİM,1,0,0,0,0,0,0,0
333,2021-01-28T00:00:00,Tramvay Karşıyaka,5673,1659,78,265,12,0,177,349
334,2021-01-28T00:00:00,Seferihisar Mot. Taş. Kooperat,2402,444,20,71,2,0,195,397
335,2021-01-29T00:00:00,Metro,94227,25365,797,3420,536,0,4295,7580
336,2021-01-29T00:00:00,İzban,87763,22601,719,2192,402,0,3350,7638
337,2021-01-29T00:00:00,İzmir BB - Atik Yönetimi DB,461,129,10,18,0,0,0,116
338,2021-01-29T00:00:00,NOSTALJİK TRAMVAY,19,16,0,0,0,0,0,0
339,2021-01-29T00:00:00,Tramvay Karşıyaka,6294,2111,111,306,15,0,185,407
340,2021-01-29T00:00:00,İzdeniz Maskematik,53,6,6,5,0,0,0,0
341,2021-01-29T00:00:00,Seferihisar Mot. Taş. Kooperat,2737,545,37,96,7,0,213,449
342,2021-01-29T00:00:00,Metro Maskematik,442,41,0,22,0,0,0,0
343,2021-01-29T00:00:00,Tramvay Konak,20351,6445,241,868,25,0,1134,1683
344,2021-01-29T00:00:00,Eshot,231094,62733,1440,9298,195,0,15895,31997
345,2021-01-29T00:00:00,BİSİM,0,4,0,0,0,0,0,0
346,2021-01-29T00:00:00,Izdeniz,15158,3799,213,489,401,0,548,920
347,2021-01-29T00:00:00,Izulas,57728,15716,268,2324,17,0,3497,8562
348,2021-01-30T00:00:00,Seferihisar Mot. Taş. Kooperat,355,53,1,9,3,0,63,44
349,2021-01-30T00:00:00,İzban,16565,3322,54,222,136,0,1107,1366
350,2021-01-30T00:00:00,Tramvay Konak,1165,307,3,15,0,0,230,101
351,2021-01-30T00:00:00,Eshot,42905,7584,65,750,92,0,5797,3907
352,2021-01-30T00:00:00,Izulas,28,3,0,1,0,0,2,3
353,2021-01-30T00:00:00,İzmir BB - Atik Yönetimi DB,11,1,0,0,0,0,0,2
354,2021-01-30T00:00:00,Metro,11129,2394,27,196,104,0,791,790
355,2021-01-30T00:00:00,Metro Maskematik,106,4,0,0,0,0,0,0
356,2021-01-30T00:00:00,İzdeniz Maskematik,11,2,0,0,0,0,0,0
357,2021-01-30T00:00:00,Tramvay Karşıyaka,223,101,1,2,0,0,19,10
358,2021-01-30T00:00:00,Izdeniz,89,15,1,0,1,0,6,3
359,2021-01-31T00:00:00,Metro Maskematik,168,5,0,2,0,0,0,0
360,2021-01-31T00:00:00,Metro,6793,1553,20,126,54,0,502,677
361,2021-01-31T00:00:00,Tramvay Karşıyaka,172,73,0,0,0,0,27,17
362,2021-01-31T00:00:00,İzban,11015,2245,23,156,214,0,776,1106
363,2021-01-31T00:00:00,Tramvay Konak,740,170,4,12,2,0,158,77
364,2021-01-31T00:00:00,İzdeniz Maskematik,4,0,0,0,0,0,0,0
365,2021-01-31T00:00:00,Seferihisar Mot. Taş. Kooperat,301,43,0,5,2,0,39,47
366,2021-01-31T00:00:00,Izdeniz,79,19,0,0,6,0,1,8
367,2021-01-31T00:00:00,Eshot,29481,5437,42,568,100,0,3752,3474
368,2021-01-31T00:00:00,İzmir BB - Atik Yönetimi DB,13,2,0,0,0,0,0,2
369,2021-02-01T00:00:00,Tramvay Karşıyaka,6290,1966,112,273,25,0,168,426
370,2021-02-01T00:00:00,İzban,91105,23289,787,2389,399,0,3455,8334
371,2021-02-01T00:00:00,BİSİM,8,0,0,0,0,0,0,0
372,2021-02-01T00:00:00,İzmir BB - Atik Yönetimi DB,487,124,5,11,0,0,0,115
373,2021-02-01T00:00:00,Seferihisar Mot. Taş. Kooperat,2882,528,23,90,4,0,182,532
374,2021-02-01T00:00:00,Metro,95882,25193,746,3251,603,0,4541,7871
375,2021-02-01T00:00:00,Tramvay Konak,21347,6254,241,862,38,0,1238,1928
376,2021-02-01T00:00:00,Izdeniz,15877,3565,168,468,576,0,568,965
377,2021-02-01T00:00:00,NOSTALJİK TRAMVAY,23,10,6,0,0,0,0,0
378,2021-02-01T00:00:00,Izulas,61746,16074,281,2417,34,0,3566,9210
379,2021-02-01T00:00:00,Eshot,240691,63224,1449,10169,301,0,16577,34931
380,2021-02-01T00:00:00,Metro Maskematik,657,46,2,20,0,0,0,0
381,2021-02-01T00:00:00,İzdeniz Maskematik,79,10,0,8,0,0,0,0
382,2021-02-02T00:00:00,İzmir BB - Atik Yönetimi DB,25,6,0,1,0,0,0,12
383,2021-02-02T00:00:00,Tramvay Karşıyaka,2727,674,24,112,6,0,109,177
384,2021-02-02T00:00:00,İzban,50732,10987,310,1032,234,0,2392,4385
385,2021-02-02T00:00:00,Izdeniz,12717,2365,76,302,204,0,742,773
386,2021-02-02T00:00:00,Izulas,37454,7682,91,1130,23,0,2584,4219
387,2021-02-02T00:00:00,Seferihisar Mot. Taş. Kooperat,2056,409,16,44,2,0,174,245
388,2021-02-02T00:00:00,Eshot,150134,33261,573,4604,160,0,12183,17941
389,2021-02-02T00:00:00,NOSTALJİK TRAMVAY,2,0,0,0,0,0,0,0
390,2021-02-02T00:00:00,Metro Maskematik,312,19,3,7,0,0,0,0
391,2021-02-02T00:00:00,Metro,66990,14491,346,1916,507,0,3845,4921
392,2021-02-02T00:00:00,Tramvay Konak,11183,2398,73,433,13,0,793,791
393,2021-02-02T00:00:00,İzdeniz Maskematik,47,9,0,4,0,0,0,0
394,2021-02-02T00:00:00,BİSİM,2,0,0,0,0,0,0,0
395,2021-02-03T00:00:00,İzmir BB - Atik Yönetimi DB,453,103,8,17,0,0,0,137
396,2021-02-03T00:00:00,Metro Maskematik,596,43,2,18,0,0,0,0
397,2021-02-03T00:00:00,Seferihisar Mot. Taş. Kooperat,2539,512,22,66,2,0,194,373
398,2021-02-03T00:00:00,Metro,85851,22340,689,3108,475,0,4303,7280
399,2021-02-03T00:00:00,Tramvay Konak,19950,5899,243,852,37,0,1211,1759
400,2021-02-03T00:00:00,NOSTALJİK TRAMVAY,15,5,1,0,0,0,0,0
401,2021-02-03T00:00:00,Izdeniz,16567,3577,189,530,509,0,670,923
402,2021-02-03T00:00:00,Eshot,221664,58435,1225,9224,172,0,16031,32271
403,2021-02-03T00:00:00,Izulas,55742,14301,276,2183,15,0,3495,8210
404,2021-02-03T00:00:00,İzdeniz Maskematik,91,11,3,8,0,0,0,0
405,2021-02-03T00:00:00,BİSİM,5,1,0,0,0,0,0,0
406,2021-02-03T00:00:00,İzban,75975,18907,652,1870,300,0,3100,7075
407,2021-02-03T00:00:00,Tramvay Karşıyaka,7514,2174,138,368,12,0,232,513
408,2021-02-04T00:00:00,Seferihisar Mot. Taş. Kooperat,2614,543,17,89,1,0,189,380
409,2021-02-04T00:00:00,BİSİM,18,3,0,0,0,0,0,0
410,2021-02-04T00:00:00,Metro Maskematik,578,25,4,22,0,0,0,0
411,2021-02-04T00:00:00,NOSTALJİK TRAMVAY,33,14,2,1,0,0,0,0
412,2021-02-04T00:00:00,Tramvay Karşıyaka,7136,2515,109,287,23,0,246,491
413,2021-02-04T00:00:00,İzban,88005,23158,738,2402,341,0,3204,7832
414,2021-02-04T00:00:00,Eshot,239599,65869,1563,9657,217,0,16252,33372
415,2021-02-04T00:00:00,Tramvay Konak,22867,7346,284,965,56,0,1243,1917
416,2021-02-04T00:00:00,Metro,98689,26368,830,3492,613,0,4489,7933
417,2021-02-04T00:00:00,Izulas,60073,16216,350,2329,22,0,3535,8655
418,2021-02-04T00:00:00,Izdeniz,19939,4918,282,620,904,0,616,1250
419,2021-02-04T00:00:00,İzdeniz Maskematik,158,11,4,3,0,0,0,0
420,2021-02-04T00:00:00,İzmir BB - Atik Yönetimi DB,582,251,4,10,0,0,0,132
421,2021-02-05T00:00:00,Eshot,243467,68271,1625,9818,257,0,16169,34724
422,2021-02-05T00:00:00,Izulas,61439,17088,300,2538,20,0,3540,9284
423,2021-02-05T00:00:00,İzmir BB - Atik Yönetimi DB,742,304,19,10,0,0,0,157
424,2021-02-05T00:00:00,Tramvay Konak,23095,7903,325,988,37,0,1260,1940
425,2021-02-05T00:00:00,Metro,100342,27553,858,3577,717,0,4368,7982
426,2021-02-05T00:00:00,Izdeniz,19636,4886,289,633,725,0,632,1096
427,2021-02-05T00:00:00,Metro Maskematik,511,37,4,15,0,0,0,0
428,2021-02-05T00:00:00,Tramvay Karşıyaka,7335,2707,130,347,11,0,210,470
429,2021-02-05T00:00:00,BİSİM,11,6,0,0,0,0,0,0
430,2021-02-05T00:00:00,Seferihisar Mot. Taş. Kooperat,2933,600,21,124,3,0,198,458
431,2021-02-05T00:00:00,İzban,91840,24503,797,2366,396,0,3315,7920
432,2021-02-05T00:00:00,İzdeniz Maskematik,102,6,1,4,0,0,0,0
433,2021-02-05T00:00:00,NOSTALJİK TRAMVAY,24,7,4,1,0,0,0,0
434,2021-02-06T00:00:00,Eshot,48749,9620,123,918,91,0,6568,4856
435,2021-02-06T00:00:00,Tramvay Konak,1451,481,9,22,0,0,289,162
436,2021-02-06T00:00:00,İzdeniz Maskematik,3,2,0,0,0,0,0,0
437,2021-02-06T00:00:00,İzban,18730,3900,79,231,137,0,1135,1484
438,2021-02-06T00:00:00,Izdeniz,136,34,1,0,1,0,9,10
439,2021-02-06T00:00:00,Tramvay Karşıyaka,244,115,2,4,0,0,19,28
440,2021-02-06T00:00:00,Metro Maskematik,138,4,0,1,0,0,0,0
441,2021-02-06T00:00:00,Seferihisar Mot. Taş. Kooperat,373,60,1,9,1,0,51,55
442,2021-02-06T00:00:00,Izulas,19,6,0,1,0,0,3,4
443,2021-02-06T00:00:00,İzmir BB - Atik Yönetimi DB,24,3,0,0,0,0,0,1
444,2021-02-06T00:00:00,Metro,12894,2884,36,220,74,0,938,964
445,2021-02-07T00:00:00,Metro,7578,1778,26,137,61,0,619,729
446,2021-02-07T00:00:00,Tramvay Karşıyaka,160,80,0,2,0,0,17,16
447,2021-02-07T00:00:00,İzmir BB - Atik Yönetimi DB,13,2,0,0,0,0,0,3
448,2021-02-07T00:00:00,Metro Maskematik,86,8,0,0,0,0,0,0
449,2021-02-07T00:00:00,Eshot,30916,6203,56,599,114,0,4489,3675
450,2021-02-07T00:00:00,İzban,11669,2576,70,153,160,0,740,1222
451,2021-02-07T00:00:00,Tramvay Konak,889,284,11,16,4,0,190,100
452,2021-02-07T00:00:00,Izdeniz,80,13,1,0,2,0,0,6
453,2021-02-07T00:00:00,İzdeniz Maskematik,1,0,0,0,0,0,0,0
454,2021-02-07T00:00:00,Seferihisar Mot. Taş. Kooperat,280,56,4,5,1,0,42,43
455,2021-02-08T00:00:00,Tramvay Karşıyaka,5889,2028,92,249,15,0,167,368
456,2021-02-08T00:00:00,NOSTALJİK TRAMVAY,41,9,1,2,0,0,0,0
457,2021-02-08T00:00:00,İzban,105105,26571,887,2739,465,0,4144,9203
458,2021-02-08T00:00:00,İzdeniz Maskematik,49,2,0,13,0,0,0,0
459,2021-02-08T00:00:00,Eshot,249207,67237,1424,10092,245,0,16918,36399
460,2021-02-08T00:00:00,Izdeniz,6432,1297,53,225,110,0,244,403
461,2021-02-08T00:00:00,Metro,103033,26678,856,3597,663,0,4887,8468
462,2021-02-08T00:00:00,Metro Maskematik,509,40,0,18,0,0,0,0
463,2021-02-08T00:00:00,BİSİM,15,1,1,0,0,0,0,0
464,2021-02-08T00:00:00,Tramvay Konak,23750,7255,300,1014,33,0,1397,2064
465,2021-02-08T00:00:00,Seferihisar Mot. Taş. Kooperat,3031,692,18,107,1,0,201,410
466,2021-02-08T00:00:00,İzmir BB - Atik Yönetimi DB,426,127,8,8,0,0,0,103
467,2021-02-08T00:00:00,Izulas,63261,16830,314,2493,32,0,3708,9569
468,2021-02-09T00:00:00,İzmir BB - Atik Yönetimi DB,349,119,8,9,0,0,0,104
469,2021-02-09T00:00:00,BİSİM,10,5,0,0,0,0,0,0
470,2021-02-09T00:00:00,İzban,87441,22632,739,2172,308,0,3593,8026
471,2021-02-09T00:00:00,Izulas,58737,15622,257,2186,14,0,3503,8484
472,2021-02-09T00:00:00,Seferihisar Mot. Taş. Kooperat,2646,610,32,108,5,0,195,362
473,2021-02-09T00:00:00,Metro Maskematik,473,34,0,21,0,0,0,0
474,2021-02-09T00:00:00,Eshot,229587,62874,1418,8595,212,0,16608,32369
475,2021-02-09T00:00:00,Tramvay Karşıyaka,5961,2013,70,240,5,0,179,394
476,2021-02-09T00:00:00,Izdeniz,14963,3472,175,464,474,0,576,886
477,2021-02-09T00:00:00,Metro,95896,24839,777,3327,608,0,4657,7940
478,2021-02-09T00:00:00,İzdeniz Maskematik,97,10,5,1,0,0,0,0
479,2021-02-09T00:00:00,Tramvay Konak,20688,6187,214,816,29,0,1206,1761
480,2021-02-09T00:00:00,NOSTALJİK TRAMVAY,24,13,0,0,0,0,0,0
481,2021-02-10T00:00:00,Izulas,60219,16342,320,2270,24,0,3501,8906
482,2021-02-10T00:00:00,İzban,89305,23255,862,2244,332,0,3636,8137
483,2021-02-10T00:00:00,İzmir BB - Atik Yönetimi DB,627,211,12,6,0,0,0,157
484,2021-02-10T00:00:00,Eshot,238897,66143,1540,9543,230,0,16766,33641
485,2021-02-10T00:00:00,Seferihisar Mot. Taş. Kooperat,2829,624,26,83,0,0,176,339
486,2021-02-10T00:00:00,Metro,97703,26256,829,3403,671,0,4671,8190
487,2021-02-10T00:00:00,NOSTALJİK TRAMVAY,28,15,0,2,0,0,0,0
488,2021-02-10T00:00:00,Metro Maskematik,470,25,9,16,0,0,0,0
489,2021-02-10T00:00:00,BİSİM,21,9,3,0,0,0,0,0
490,2021-02-10T00:00:00,Tramvay Konak,21770,6703,244,836,27,0,1266,1914
491,2021-02-10T00:00:00,Izdeniz,18206,4545,263,554,631,0,595,1137
492,2021-02-10T00:00:00,İzdeniz Maskematik,146,24,0,2,0,0,0,0
493,2021-02-10T00:00:00,Tramvay Karşıyaka,8396,2668,140,375,18,0,228,625
494,2021-02-11T00:00:00,Izulas,60003,16639,288,2240,17,0,3635,8681
495,2021-02-11T00:00:00,NOSTALJİK TRAMVAY,33,12,3,0,0,0,0,0
496,2021-02-11T00:00:00,Izdeniz,18354,4883,252,552,717,0,608,1048
497,2021-02-11T00:00:00,Tramvay Karşıyaka,6941,2466,119,306,23,0,230,461
498,2021-02-11T00:00:00,Eshot,239297,67632,1514,9366,236,0,16546,33778
499,2021-02-11T00:00:00,İzban,90762,23717,855,2316,336,0,3502,8388
500,2021-02-11T00:00:00,İzmir BB - Atik Yönetimi DB,713,251,11,10,0,0,0,133
501,2021-02-11T00:00:00,İzdeniz Maskematik,58,22,5,4,0,0,0,0
502,2021-02-11T00:00:00,BİSİM,16,9,0,0,0,0,0,0
503,2021-02-11T00:00:00,Metro Maskematik,336,28,3,23,0,0,0,0
504,2021-02-11T00:00:00,Metro,97684,26393,857,3486,676,0,4771,8117
505,2021-02-11T00:00:00,Tramvay Konak,22931,7331,294,873,37,0,1278,1862
506,2021-02-11T00:00:00,Seferihisar Mot. Taş. Kooperat,2802,658,22,94,0,0,218,332
507,2021-02-12T00:00:00,İzban,93653,25106,845,2209,403,0,3575,8189
508,2021-02-12T00:00:00,Seferihisar Mot. Taş. Kooperat,2908,717,31,100,3,0,200,448
509,2021-02-12T00:00:00,Izulas,61101,17381,297,2306,36,0,3539,9122
510,2021-02-12T00:00:00,Metro,99873,27547,850,3424,630,0,4770,7956
511,2021-02-12T00:00:00,Eshot,240967,68998,1556,9261,259,0,16424,33708
512,2021-02-12T00:00:00,Tramvay Konak,22501,7359,280,844,32,0,1264,1849
513,2021-02-12T00:00:00,Tramvay Karşıyaka,6880,2679,109,298,5,0,220,457
514,2021-02-12T00:00:00,BİSİM,11,8,2,1,0,0,0,0
515,2021-02-12T00:00:00,NOSTALJİK TRAMVAY,20,3,0,1,0,0,0,0
516,2021-02-12T00:00:00,İzdeniz Maskematik,70,6,1,1,0,0,0,0
517,2021-02-12T00:00:00,Metro Maskematik,298,46,2,13,0,0,0,0
518,2021-02-12T00:00:00,İzmir BB - Atik Yönetimi DB,563,242,10,14,0,0,0,149
519,2021-02-12T00:00:00,Izdeniz,17491,4919,207,563,526,0,581,1102
520,2021-02-13T00:00:00,Metro,13482,3579,43,245,85,0,886,1043
521,2021-02-13T00:00:00,Seferihisar Mot. Taş. Kooperat,441,69,2,8,4,0,70,57
522,2021-02-13T00:00:00,Tramvay Konak,1394,539,8,21,0,0,227,117
523,2021-02-13T00:00:00,Tramvay Karşıyaka,224,141,2,3,0,0,19,21
524,2021-02-13T00:00:00,Izulas,28,5,0,1,0,0,1,2
525,2021-02-13T00:00:00,Eshot,50260,12193,216,864,102,0,6307,5039
526,2021-02-13T00:00:00,Izdeniz,177,44,1,2,3,0,6,7
527,2021-02-13T00:00:00,İzban,19531,4517,118,267,203,0,1186,1534
528,2021-02-13T00:00:00,Metro Maskematik,78,4,0,0,0,0,0,0
529,2021-02-13T00:00:00,İzmir BB - Atik Yönetimi DB,11,4,0,0,0,0,0,8
530,2021-02-14T00:00:00,İzban,11274,2535,90,150,147,0,797,1104
531,2021-02-14T00:00:00,Seferihisar Mot. Taş. Kooperat,267,53,3,5,0,0,29,46
532,2021-02-14T00:00:00,Tramvay Konak,725,282,5,17,0,0,147,91
533,2021-02-14T00:00:00,Metro,6940,1895,24,141,60,0,565,644
534,2021-02-14T00:00:00,Metro Maskematik,51,12,0,0,0,0,0,0
535,2021-02-14T00:00:00,İzmir BB - Atik Yönetimi DB,9,0,0,0,0,0,0,0
536,2021-02-14T00:00:00,Izdeniz,55,7,0,0,1,0,1,6
537,2021-02-14T00:00:00,Eshot,29743,6445,88,624,106,0,4055,3247
538,2021-02-14T00:00:00,Tramvay Karşıyaka,148,68,0,1,0,0,17,5
539,2021-02-14T00:00:00,İzdeniz Maskematik,3,0,0,0,0,0,0,0
540,2021-02-15T00:00:00,İzban,87924,23530,674,2072,426,0,3545,7851
541,2021-02-15T00:00:00,Tramvay Konak,19959,6288,217,794,34,0,1176,1649
542,2021-02-15T00:00:00,Seferihisar Mot. Taş. Kooperat,2869,709,41,110,3,0,191,387
543,2021-02-15T00:00:00,İzmir BB - Atik Yönetimi DB,299,91,2,11,0,0,0,96
544,2021-02-15T00:00:00,BİSİM,3,0,0,0,0,0,0,0
545,2021-02-15T00:00:00,Eshot,236234,67642,1449,8927,219,0,16779,33464
546,2021-02-15T00:00:00,Tramvay Karşıyaka,5821,1982,90,244,9,0,171,372
547,2021-02-15T00:00:00,NOSTALJİK TRAMVAY,18,14,0,0,0,0,0,0
548,2021-02-15T00:00:00,Metro Maskematik,575,49,2,18,0,0,0,0
549,2021-02-15T00:00:00,Izdeniz,13626,3361,135,398,277,0,563,787
550,2021-02-15T00:00:00,Izulas,59278,16536,276,2182,29,0,3703,8677
551,2021-02-15T00:00:00,Metro,95187,26335,655,3176,474,0,4787,7690
552,2021-02-15T00:00:00,İzdeniz Maskematik,51,14,0,1,0,0,0,0
553,2021-02-16T00:00:00,İzdeniz Maskematik,50,9,3,2,0,0,0,0
554,2021-02-16T00:00:00,Metro Maskematik,316,42,2,17,0,0,0,0
555,2021-02-16T00:00:00,Eshot,211464,62373,1266,7367,185,0,16125,28303
556,2021-02-16T00:00:00,Seferihisar Mot. Taş. Kooperat,2320,558,32,69,3,0,217,325
557,2021-02-16T00:00:00,Tramvay Konak,18874,5980,224,706,18,0,1185,1522
558,2021-02-16T00:00:00,Izdeniz,6284,1421,68,200,147,0,256,408
559,2021-02-16T00:00:00,İzmir BB - Atik Yönetimi DB,205,51,0,8,0,0,0,70
560,2021-02-16T00:00:00,Izulas,53384,15043,274,1896,31,0,3484,7321
561,2021-02-16T00:00:00,Metro,89119,24968,675,2812,478,0,4800,7223
562,2021-02-16T00:00:00,İzban,81154,22132,653,2046,309,0,3447,7214
563,2021-02-16T00:00:00,Tramvay Karşıyaka,4671,1612,80,215,7,0,137,286
564,2021-02-16T00:00:00,NOSTALJİK TRAMVAY,14,4,1,0,0,0,0,0
565,2021-02-17T00:00:00,Eshot,220166,66992,1416,8484,192,0,16187,31297
566,2021-02-17T00:00:00,İzdeniz Maskematik,111,11,0,5,0,0,0,0
567,2021-02-17T00:00:00,Izulas,55378,16373,276,2097,31,0,3555,8096
568,2021-02-17T00:00:00,Tramvay Karşıyaka,6950,2145,102,309,13,0,197,470
569,2021-02-17T00:00:00,İzmir BB - Atik Yönetimi DB,354,99,7,4,0,0,0,124
570,2021-02-17T00:00:00,Tramvay Konak,19275,6457,210,773,20,0,1150,1681
571,2021-02-17T00:00:00,Izdeniz,13190,3301,142,417,277,0,488,840
572,2021-02-17T00:00:00,Metro Maskematik,447,53,3,17,0,0,0,0
573,2021-02-17T00:00:00,İzban,81321,23240,667,1928,297,0,3461,7283
574,2021-02-17T00:00:00,Metro,91125,26784,656,2983,568,0,4838,7495
575,2021-02-17T00:00:00,Seferihisar Mot. Taş. Kooperat,2410,592,37,60,0,0,182,357
576,2021-02-17T00:00:00,BİSİM,1,0,0,0,0,0,0,0
577,2021-02-17T00:00:00,NOSTALJİK TRAMVAY,11,6,0,1,0,0,0,0
578,2021-02-18T00:00:00,Izulas,56444,16564,254,2079,21,0,3480,8101
579,2021-02-18T00:00:00,İzdeniz Maskematik,38,7,1,4,0,0,0,0
580,2021-02-18T00:00:00,İzban,81982,23070,701,2081,271,0,3511,7546
581,2021-02-18T00:00:00,BİSİM,3,5,0,0,0,0,0,0
582,2021-02-18T00:00:00,Izdeniz,14056,3421,142,428,269,0,544,826
583,2021-02-18T00:00:00,Seferihisar Mot. Taş. Kooperat,2516,651,34,84,0,0,187,356
584,2021-02-18T00:00:00,NOSTALJİK TRAMVAY,18,17,0,0,0,0,0,0
585,2021-02-18T00:00:00,Metro Maskematik,302,40,2,22,0,0,0,0
586,2021-02-18T00:00:00,Tramvay Konak,19785,6660,251,776,18,0,1145,1661
587,2021-02-18T00:00:00,Eshot,222882,67184,1409,8398,181,0,16137,30772
588,2021-02-18T00:00:00,Tramvay Karşıyaka,5639,2102,85,258,2,0,166,355
589,2021-02-18T00:00:00,Metro,91114,26562,763,3128,447,0,4745,7520
590,2021-02-18T00:00:00,İzmir BB - Atik Yönetimi DB,326,91,2,6,0,0,0,83
591,2021-02-19T00:00:00,Seferihisar Mot. Taş. Kooperat,2875,790,42,107,1,0,220,390
592,2021-02-19T00:00:00,İzmir BB - Atik Yönetimi DB,692,261,8,15,0,0,0,156
593,2021-02-19T00:00:00,Izulas,60072,18085,328,2363,23,0,3571,9187
594,2021-02-19T00:00:00,Izdeniz,16990,4637,192,544,463,0,591,1040
595,2021-02-19T00:00:00,BİSİM,12,0,0,1,0,0,0,0
596,2021-02-19T00:00:00,Eshot,241441,74444,1666,9624,238,0,16437,34138
597,2021-02-19T00:00:00,Metro Maskematik,430,36,5,15,0,0,0,0
598,2021-02-19T00:00:00,İzdeniz Maskematik,70,27,6,2,0,0,0,0
599,2021-02-19T00:00:00,Tramvay Karşıyaka,6877,2564,96,295,4,0,203,412
600,2021-02-19T00:00:00,Tramvay Konak,22417,7996,302,871,29,0,1306,1815
601,2021-02-19T00:00:00,Metro,98582,29424,909,3477,571,0,4758,8020
602,2021-02-19T00:00:00,NOSTALJİK TRAMVAY,26,7,0,0,0,0,0,0
603,2021-02-19T00:00:00,İzban,92459,26539,932,2264,424,0,3607,8309
604,2021-02-20T00:00:00,İzmir BB - Atik Yönetimi DB,24,4,0,1,0,0,0,5
605,2021-02-20T00:00:00,Izulas,29,4,0,0,0,0,2,3
606,2021-02-20T00:00:00,Tramvay Konak,1719,1078,7,31,4,0,236,169
607,2021-02-20T00:00:00,Eshot,53610,16763,197,967,99,0,6861,5330
608,2021-02-20T00:00:00,Metro,15968,5601,78,259,129,0,1019,1293
609,2021-02-20T00:00:00,Metro Maskematik,78,14,0,2,0,0,0,0
610,2021-02-20T00:00:00,Seferihisar Mot. Taş. Kooperat,501,128,5,7,1,0,75,49
611,2021-02-20T00:00:00,Tramvay Karşıyaka,261,260,3,4,0,0,17,24
612,2021-02-20T00:00:00,İzban,21124,6358,124,259,157,0,1151,1697
613,2021-02-20T00:00:00,Izdeniz,184,65,1,1,6,0,7,20
614,2021-02-20T00:00:00,İzdeniz Maskematik,14,1,0,0,0,0,0,0
615,2021-02-21T00:00:00,İzmir BB - Atik Yönetimi DB,20,8,0,0,0,0,0,1
616,2021-02-21T00:00:00,Seferihisar Mot. Taş. Kooperat,309,95,5,5,1,0,36,33
617,2021-02-21T00:00:00,Tramvay Konak,1145,989,25,19,2,0,164,150
618,2021-02-21T00:00:00,Metro Maskematik,87,4,0,0,0,0,0,0
619,2021-02-21T00:00:00,Izdeniz,151,44,1,3,4,0,7,19
620,2021-02-21T00:00:00,Tramvay Karşıyaka,227,254,5,2,0,0,18,11
621,2021-02-21T00:00:00,Metro,9630,4261,219,170,59,0,671,945
622,2021-02-21T00:00:00,Eshot,37077,13693,330,719,134,0,4799,4353
623,2021-02-21T00:00:00,İzban,13965,4772,155,182,172,0,838,1322
624,2021-02-22T00:00:00,Metro,107410,31512,901,3806,706,0,5256,9422
625,2021-02-22T00:00:00,Seferihisar Mot. Taş. Kooperat,3103,794,44,117,1,0,198,370
626,2021-02-22T00:00:00,Izulas,62890,18632,298,2682,24,0,3716,9811
627,2021-02-22T00:00:00,NOSTALJİK TRAMVAY,27,13,1,1,0,0,0,0
628,2021-02-22T00:00:00,Eshot,252666,75485,1751,10643,221,0,17105,38128
629,2021-02-22T00:00:00,İzdeniz Maskematik,96,29,0,4,0,0,0,0
630,2021-02-22T00:00:00,Metro Maskematik,424,50,0,18,0,0,0,0
631,2021-02-22T00:00:00,Tramvay Konak,23623,8020,273,997,21,0,1244,2095
632,2021-02-22T00:00:00,Izdeniz,18940,5230,192,612,493,0,660,1124
633,2021-02-22T00:00:00,BİSİM,14,12,0,0,0,0,0,0
634,2021-02-22T00:00:00,İzban,101016,28137,931,2700,479,0,3953,9558
635,2021-02-22T00:00:00,Tramvay Karşıyaka,7056,2673,112,306,6,0,206,436
636,2021-02-22T00:00:00,İzmir BB - Atik Yönetimi DB,745,309,8,16,0,0,0,194
637,2021-02-23T00:00:00,İzban,94635,27012,926,2607,339,0,3715,8758
638,2021-02-23T00:00:00,İzmir BB - Atik Yönetimi DB,817,340,12,16,0,0,0,168
639,2021-02-23T00:00:00,BİSİM,14,8,0,1,0,0,0,0
640,2021-02-23T00:00:00,Eshot,248262,76896,1719,9654,219,0,16575,35956
641,2021-02-23T00:00:00,Seferihisar Mot. Taş. Kooperat,2886,779,36,108,2,0,227,453
642,2021-02-23T00:00:00,İzdeniz Maskematik,77,12,4,6,0,0,0,0
643,2021-02-23T00:00:00,Tramvay Karşıyaka,6766,2645,91,324,7,0,245,481
644,2021-02-23T00:00:00,Metro,105650,30970,972,3702,670,0,5017,8960
645,2021-02-23T00:00:00,Metro Maskematik,331,43,2,19,0,0,0,0
646,2021-02-23T00:00:00,Izdeniz,19028,5169,219,602,567,0,652,1159
647,2021-02-23T00:00:00,Izulas,62900,18513,354,2476,37,0,3717,9698
648,2021-02-23T00:00:00,Tramvay Konak,23258,8449,299,1001,33,0,1288,1969
649,2021-02-23T00:00:00,NOSTALJİK TRAMVAY,34,7,0,1,0,0,0,0
